date,time,open,high,low,close,volume
2020.10.22,21:00,13041.30000,13052.30000,13000.30000,13039.30000,1511
2020.10.22,22:00,13039.30000,13131.30000,13028.30000,13063.30000,2398
2020.10.22,23:00,13063.30000,13169.30000,13063.30000,13103.30000,1526
2020.10.23,01:00,13135.30000,13172.30000,13010.30000,13010.30000,2862
2020.10.23,02:00,13010.30000,13052.30000,12923.30000,12966.30000,4473
2020.10.23,03:00,12966.30000,12972.30000,12830.30000,12908.30000,2812
2020.10.23,04:00,12907.30000,12944.30000,12887.30000,12907.30000,1590
2020.10.23,05:00,12907.30000,12988.30000,12884.30000,12988.30000,1340
2020.10.23,06:00,12987.30000,12999.30000,12955.30000,12962.30000,1296
2020.10.23,07:00,12961.30000,12972.30000,12911.30000,12914.30000,427
2020.10.23,08:00,12914.30000,12982.30000,12911.30000,12982.30000,785
2020.10.23,09:00,12981.30000,12981.30000,12863.30000,12870.30000,1431
2020.10.23,10:00,12870.30000,12908.30000,12864.30000,12883.30000,1109
2020.10.23,11:00,12881.30000,12948.30000,12855.30000,12919.30000,796
2020.10.23,12:00,12916.30000,12964.30000,12915.30000,12943.30000,620
2020.10.23,13:00,12943.30000,13015.30000,12943.30000,13012.30000,680
2020.10.23,14:00,13012.30000,13016.30000,12959.30000,12965.30000,1889
2020.10.23,15:00,12964.30000,12969.30000,12932.30000,12963.30000,1970
2020.10.23,16:00,12961.30000,13002.30000,12940.30000,12941.30000,1084
2020.10.23,17:00,12941.30000,12950.30000,12899.30000,12921.30000,1299
2020.10.23,18:00,12920.30000,12950.30000,12883.30000,12919.30000,775
2020.10.23,19:00,12919.30000,12943.30000,12723.30000,12785.30000,4900
2020.10.23,20:00,12785.30000,12822.30000,12747.30000,12788.30000,1980
2020.10.23,21:00,12787.30000,12864.30000,12787.30000,12854.30000,1237
2020.10.23,22:00,12853.30000,12905.30000,12839.30000,12905.30000,330
2020.10.23,23:00,12904.30000,12924.30000,12880.30000,12923.30000,738
2020.10.26,00:00,13002.30000,13011.30000,12973.30000,13004.30000,689
2020.10.26,01:00,13004.30000,13031.30000,13004.30000,13021.30000,249
2020.10.26,02:00,13021.30000,13042.30000,12975.30000,13042.30000,1339
2020.10.26,03:00,13042.30000,13090.30000,13042.30000,13070.30000,724
2020.10.26,04:00,13070.30000,13112.30000,13055.30000,13085.30000,815
2020.10.26,05:00,13085.30000,13123.30000,13085.30000,13095.30000,610
2020.10.26,06:00,13092.30000,13132.30000,13044.30000,13114.30000,394
2020.10.26,07:00,13113.30000,13144.30000,13089.30000,13098.30000,565
2020.10.26,08:00,13098.30000,13107.30000,13058.30000,13070.30000,877
2020.10.26,09:00,13068.30000,13085.30000,13013.30000,13027.30000,1425
2020.10.26,10:00,13027.30000,13065.30000,12938.30000,13052.30000,1578
2020.10.26,11:00,13053.30000,13100.30000,13050.30000,13088.30000,767
2020.10.26,12:00,13088.30000,13110.30000,13065.30000,13104.30000,480
2020.10.26,13:00,13104.30000,13181.30000,13104.30000,13140.30000,1753
2020.10.26,14:00,13140.30000,13154.30000,13087.30000,13135.30000,1547
2020.10.26,15:00,13134.30000,13228.30000,13120.30000,13199.30000,2607
2020.10.26,16:00,13198.30000,13223.30000,13135.30000,13169.30000,2702
2020.10.26,17:00,13168.30000,13168.30000,12928.30000,12975.30000,4690
2020.10.26,18:00,12974.30000,13021.30000,12785.30000,12838.30000,5561
2020.10.26,19:00,12837.30000,12914.30000,12766.30000,12861.30000,5861
2020.10.26,20:00,12862.30000,12969.30000,12853.30000,12957.30000,2431
2020.10.26,21:00,12955.30000,12998.30000,12922.30000,12996.30000,2853
2020.10.26,22:00,12996.30000,13048.30000,12985.30000,12997.30000,721
2020.10.27,00:00,13014.30000,13034.30000,12978.30000,13034.30000,1036
2020.10.27,01:00,13034.30000,13073.30000,13027.30000,13044.30000,847
2020.10.27,02:00,13043.30000,13118.30000,13039.30000,13082.30000,1301
2020.10.27,03:00,13082.30000,13097.30000,13056.30000,13090.30000,344
2020.10.27,04:00,13090.30000,13116.30000,13045.30000,13065.30000,559
2020.10.27,05:00,13065.30000,13106.30000,13065.30000,13075.30000,945
2020.10.27,06:00,13076.30000,13115.30000,13076.30000,13115.30000,648
2020.10.27,07:00,13115.30000,13134.30000,13078.30000,13083.30000,984
2020.10.27,08:00,13083.30000,13095.30000,13058.30000,13095.30000,417
2020.10.27,09:00,13095.30000,13146.30000,13081.30000,13137.30000,705
2020.10.27,10:00,13137.30000,13157.30000,13116.30000,13138.30000,638
2020.10.27,11:00,13137.30000,13139.30000,13083.30000,13134.30000,681
2020.10.27,12:00,13133.30000,13284.30000,13128.30000,13254.30000,1816
2020.10.27,13:00,13254.30000,13482.30000,13252.30000,13434.30000,5555
2020.10.27,14:00,13434.30000,13446.30000,13361.30000,13376.30000,1640
2020.10.27,15:00,13376.30000,13433.30000,13301.30000,13384.30000,2806
2020.10.27,16:00,13385.30000,13409.30000,13331.30000,13381.30000,1729
2020.10.27,17:00,13383.30000,13593.30000,13383.30000,13580.30000,3483
2020.10.27,18:00,13581.30000,13622.30000,13506.30000,13622.30000,4131
2020.10.27,19:00,13622.30000,13699.30000,13576.30000,13656.30000,2759
2020.10.27,20:00,13653.30000,13708.30000,13499.30000,13619.30000,4426
2020.10.27,21:00,13619.30000,13664.30000,13591.30000,13642.30000,1443
2020.10.27,22:00,13641.30000,13695.30000,13569.30000,13589.30000,2727
2020.10.28,00:00,13675.30000,13716.30000,13625.30000,13708.30000,2233
2020.10.28,01:00,13708.30000,13753.30000,13572.30000,13611.30000,4269
2020.10.28,02:00,13611.30000,13734.30000,13578.30000,13699.30000,1543
2020.10.28,03:00,13699.30000,13734.30000,13641.30000,13707.30000,836
2020.10.28,04:00,13706.30000,13823.30000,13683.30000,13820.30000,988
2020.10.28,05:00,13820.30000,13822.30000,13706.30000,13765.30000,2489
2020.10.28,06:00,13765.30000,13799.30000,13697.30000,13727.30000,2194
2020.10.28,07:00,13727.30000,13746.30000,13657.30000,13712.30000,1948
2020.10.28,08:00,13711.30000,13765.30000,13687.30000,13694.30000,1089
2020.10.28,09:00,13693.30000,13710.30000,13553.30000,13655.30000,3540
2020.10.28,10:00,13655.30000,13677.30000,13558.30000,13674.30000,2568
2020.10.28,11:00,13673.30000,13692.30000,13572.30000,13590.30000,2273
2020.10.28,12:00,13589.30000,13620.30000,13506.30000,13544.30000,3140
2020.10.28,13:00,13542.30000,13560.30000,13300.30000,13308.30000,4954
2020.10.28,14:00,13306.30000,13356.30000,13149.30000,13275.30000,3888
2020.10.28,15:00,13275.30000,13318.30000,13078.30000,13091.30000,2680
2020.10.28,16:00,13086.30000,13129.30000,12900.30000,13062.30000,6143
2020.10.28,17:00,13061.30000,13221.30000,13037.30000,13210.30000,1685
2020.10.28,18:00,13208.30000,13208.30000,13042.30000,13133.30000,2141
2020.10.28,19:00,13132.30000,13204.30000,13008.30000,13177.30000,4134
2020.10.28,20:00,13177.30000,13227.30000,13120.30000,13199.30000,2810
2020.10.28,21:00,13200.30000,13242.30000,13137.30000,13143.30000,1435
2020.10.28,22:00,13143.30000,13202.30000,13139.30000,13185.30000,803
2020.10.29,00:00,13176.30000,13259.30000,13176.30000,13240.30000,614
2020.10.29,01:00,13238.30000,13282.30000,13225.30000,13252.30000,532
2020.10.29,02:00,13251.30000,13287.30000,13225.30000,13230.30000,1037
2020.10.29,03:00,13230.30000,13280.30000,13169.30000,13266.30000,1217
2020.10.29,04:00,13266.30000,13273.30000,13197.30000,13224.30000,1383
2020.10.29,05:00,13223.30000,13259.30000,13165.30000,13259.30000,1439
2020.10.29,06:00,13260.30000,13284.30000,13219.30000,13219.30000,1718
2020.10.29,07:00,13219.30000,13270.30000,13219.30000,13270.30000,801
2020.10.29,08:00,13270.30000,13298.30000,13234.30000,13263.30000,741
2020.10.29,09:00,13263.30000,13273.30000,13108.30000,13119.30000,1071
2020.10.29,10:00,13117.30000,13167.30000,13073.30000,13107.30000,1985
2020.10.29,11:00,13107.30000,13191.30000,13102.30000,13173.30000,1544
2020.10.29,12:00,13173.30000,13183.30000,13024.30000,13077.30000,3182
2020.10.29,13:00,13078.30000,13152.30000,13035.30000,13035.30000,2681
2020.10.29,14:00,13033.30000,13121.30000,12957.30000,13115.30000,4751
2020.10.29,15:00,13111.30000,13226.30000,13080.30000,13220.30000,3016
2020.10.29,16:00,13218.30000,13449.30000,13216.30000,13404.30000,3840
2020.10.29,17:00,13405.30000,13448.30000,13339.30000,13415.30000,4187
2020.10.29,18:00,13415.30000,13583.30000,13375.30000,13525.30000,5314
2020.10.29,19:00,13525.30000,13613.30000,13492.30000,13563.30000,3861
2020.10.29,20:00,13562.30000,13609.30000,13485.30000,13534.30000,5280
2020.10.29,21:00,13535.30000,13557.30000,13470.30000,13470.30000,3211
2020.10.29,22:00,13469.30000,13499.30000,13418.30000,13458.30000,3734
2020.10.30,00:00,13502.30000,13502.30000,13375.30000,13385.30000,2912
2020.10.30,01:00,13385.30000,13471.30000,13381.30000,13434.30000,2045
2020.10.30,02:00,13434.30000,13574.30000,13316.30000,13567.30000,4456
2020.10.30,03:00,13567.30000,13640.30000,13542.30000,13555.30000,2820
2020.10.30,04:00,13554.30000,13567.30000,13441.30000,13447.30000,1747
2020.10.30,05:00,13447.30000,13502.30000,13394.30000,13421.30000,2276
2020.10.30,06:00,13420.30000,13455.30000,13370.30000,13411.30000,2170
2020.10.30,07:00,13409.30000,13483.30000,13165.30000,13174.30000,4626
2020.10.30,08:00,13171.30000,13249.30000,13142.30000,13189.30000,3436
2020.10.30,09:00,13189.30000,13236.30000,13105.30000,13195.30000,3193
2020.10.30,10:00,13195.30000,13317.30000,13170.30000,13231.30000,3719
2020.10.30,11:00,13230.30000,13281.30000,13137.30000,13265.30000,2933
2020.10.30,12:00,13264.30000,13318.30000,13200.30000,13287.30000,2578
2020.10.30,13:00,13287.30000,13358.30000,13242.30000,13336.30000,2355
2020.10.30,14:00,13336.30000,13346.30000,13278.30000,13322.30000,2058
2020.10.30,15:00,13320.30000,13332.30000,13217.30000,13253.30000,3494
2020.10.30,16:00,13257.30000,13348.30000,13243.30000,13338.30000,2530
2020.10.30,17:00,13337.30000,13534.30000,13336.30000,13534.30000,2669
2020.10.30,18:00,13533.30000,13561.30000,13480.30000,13510.30000,2173
2020.10.30,19:00,13510.30000,13552.30000,13446.30000,13507.30000,3356
2020.10.30,20:00,13506.30000,13537.30000,13486.30000,13518.30000,1688
2020.10.30,21:00,13518.30000,13532.30000,13471.30000,13525.30000,1329
2020.10.30,22:00,13524.30000,13657.30000,13497.30000,13635.30000,2067
2020.11.02,01:00,13682.30000,13740.30000,13630.30000,13740.30000,1865
2020.11.02,02:00,13740.30000,13820.30000,13740.30000,13796.30000,1460
2020.11.02,03:00,13797.30000,13802.30000,13741.30000,13742.30000,801
2020.11.02,04:00,13742.30000,13752.30000,13646.30000,13714.30000,1630
2020.11.02,05:00,13708.30000,13721.30000,13630.30000,13679.30000,1404
2020.11.02,06:00,13678.30000,13698.30000,13635.30000,13682.30000,574
2020.11.02,07:00,13678.30000,13691.30000,13630.30000,13676.30000,917
2020.11.02,08:00,13663.30000,13743.30000,13661.30000,13720.30000,490
2020.11.02,09:00,13713.30000,13750.30000,13704.30000,13727.30000,374
2020.11.02,10:00,13727.30000,13727.30000,13435.30000,13435.30000,2473
2020.11.02,11:00,13434.30000,13555.30000,13419.30000,13549.30000,1214
2020.11.02,12:00,13547.30000,13547.30000,13460.30000,13460.30000,767
2020.11.02,13:00,13460.30000,13484.30000,13357.30000,13381.30000,1113
2020.11.02,14:00,13379.30000,13404.30000,13192.30000,13279.30000,2038
2020.11.02,15:00,13279.30000,13414.30000,13263.30000,13372.30000,2123
2020.11.02,16:00,13372.30000,13472.30000,13330.30000,13446.30000,2229
2020.11.02,17:00,13446.30000,13509.30000,13430.30000,13478.30000,3064
2020.11.02,18:00,13476.30000,13523.30000,13460.30000,13494.30000,2002
2020.11.02,19:00,13492.30000,13524.30000,13468.30000,13496.30000,870
2020.11.02,20:00,13496.30000,13516.30000,13430.30000,13447.30000,1159
2020.11.02,21:00,13446.30000,13541.30000,13442.30000,13540.30000,1534
2020.11.02,22:00,13539.30000,13680.30000,13539.30000,13648.30000,2221
2020.11.02,23:00,13648.30000,13649.30000,13577.30000,13603.30000,1175
2020.11.03,01:00,13564.30000,13587.30000,13535.30000,13543.30000,1150
2020.11.03,02:00,13538.30000,13555.30000,13447.30000,13517.30000,1769
2020.11.03,03:00,13517.30000,13583.30000,13516.30000,13583.30000,737
2020.11.03,04:00,13583.30000,13624.30000,13391.30000,13419.30000,1582
2020.11.03,05:00,13419.30000,13469.30000,13325.30000,13386.30000,3610
2020.11.03,06:00,13384.30000,13409.30000,13308.30000,13409.30000,2157
2020.11.03,07:00,13407.30000,13441.30000,13345.30000,13358.30000,1576
2020.11.03,08:00,13358.30000,13439.30000,13286.30000,13414.30000,1763
2020.11.03,09:00,13414.30000,13435.30000,13382.30000,13419.30000,1227
2020.11.03,10:00,13425.30000,13533.30000,13400.30000,13503.30000,1990
2020.11.03,11:00,13502.30000,13573.30000,13464.30000,13545.30000,1459
2020.11.03,12:00,13544.30000,13557.30000,13463.30000,13521.30000,3396
2020.11.03,13:00,13522.30000,13524.30000,13449.30000,13512.30000,1481
2020.11.03,14:00,13509.30000,13528.30000,13460.30000,13498.30000,933
2020.11.03,15:00,13496.30000,13721.30000,13473.30000,13676.30000,1856
2020.11.03,16:00,13677.30000,13778.30000,13660.30000,13771.30000,1890
2020.11.03,17:00,13769.30000,13780.30000,13665.30000,13692.30000,2436
2020.11.03,18:00,13692.30000,13733.30000,13669.30000,13707.30000,1125
2020.11.03,19:00,13707.30000,13759.30000,13694.30000,13725.30000,1086
2020.11.03,20:00,13725.30000,13768.30000,13724.30000,13735.30000,813
2020.11.03,21:00,13735.30000,13754.30000,13699.30000,13703.30000,432
2020.11.03,22:00,13701.30000,13751.30000,13668.30000,13718.30000,1339
2020.11.03,23:00,13718.30000,13764.30000,13714.30000,13719.30000,673
2020.11.04,01:00,13810.30000,14050.30000,13810.30000,14014.30000,3519
2020.11.04,02:00,14014.30000,14036.30000,13793.30000,13793.30000,1919
2020.11.04,03:00,13794.30000,13861.30000,13719.30000,13819.30000,4237
2020.11.04,04:00,13819.30000,13869.30000,13695.30000,13748.30000,2441
2020.11.04,05:00,13748.30000,13943.30000,13747.30000,13895.30000,3291
2020.11.04,06:00,13898.30000,13910.30000,13833.30000,13886.30000,2028
2020.11.04,07:00,13883.30000,13907.30000,13774.30000,13785.30000,1400
2020.11.04,08:00,13783.30000,13824.30000,13741.30000,13778.30000,1553
2020.11.04,09:00,13778.30000,13800.30000,13515.30000,13584.30000,3017
2020.11.04,10:00,13582.30000,13670.30000,13561.30000,13630.30000,2068
2020.11.04,11:00,13628.30000,13670.30000,13622.30000,13639.30000,1264
2020.11.04,12:00,13638.30000,13729.30000,13589.30000,13671.30000,2054
2020.11.04,13:00,13670.30000,13721.30000,13641.30000,13704.30000,1085
2020.11.04,14:00,13703.30000,13817.30000,13691.30000,13803.30000,1459
2020.11.04,15:00,13803.30000,13871.30000,13777.30000,13816.30000,1511
2020.11.04,16:00,13816.30000,13835.30000,13733.30000,13827.30000,2000
2020.11.04,17:00,13827.30000,13904.30000,13826.30000,13898.30000,1600
2020.11.04,18:00,13897.30000,14032.30000,13877.30000,14020.30000,1658
2020.11.04,19:00,14020.30000,14228.30000,14020.30000,14054.30000,3888
2020.11.04,20:00,14054.30000,14106.30000,14010.30000,14079.30000,2643
2020.11.04,21:00,14079.30000,14105.30000,14062.30000,14095.30000,1308
2020.11.04,22:00,14095.30000,14134.30000,13919.30000,14026.30000,3186
2020.11.04,23:00,14025.30000,14059.30000,13973.30000,13984.30000,1348
2020.11.05,01:00,14126.30000,14144.30000,14060.30000,14136.30000,1672
2020.11.05,02:00,14136.30000,14189.30000,14089.30000,14094.30000,1954
2020.11.05,03:00,14094.30000,14171.30000,14093.30000,14126.30000,1262
2020.11.05,04:00,14126.30000,14287.30000,14117.30000,14223.30000,3194
2020.11.05,05:00,14223.30000,14360.30000,14223.30000,14303.30000,2724
2020.11.05,06:00,14303.30000,14349.30000,14240.30000,14280.30000,2351
2020.11.05,07:00,14280.30000,14322.30000,14244.30000,14307.30000,1271
2020.11.05,08:00,14305.30000,14362.30000,14278.30000,14326.30000,2005
2020.11.05,09:00,14324.30000,14483.30000,14313.30000,14470.30000,3040
2020.11.05,10:00,14465.30000,14524.30000,14344.30000,14423.30000,3062
2020.11.05,11:00,14421.30000,14473.30000,14348.30000,14449.30000,1907
2020.11.05,12:00,14449.30000,14622.30000,14442.30000,14622.30000,2533
2020.11.05,13:00,14622.30000,14725.30000,14495.30000,14698.30000,4070
2020.11.05,14:00,14698.30000,14894.30000,14602.30000,14859.30000,4572
2020.11.05,15:00,14859.30000,14949.30000,14764.30000,14815.30000,4511
2020.11.05,16:00,14814.30000,14906.30000,14791.30000,14889.30000,3370
2020.11.05,17:00,14890.30000,15093.30000,14854.30000,15065.30000,2563
2020.11.05,18:00,15065.30000,15263.30000,15065.30000,15127.30000,5919
2020.11.05,19:00,15128.30000,15205.30000,14785.30000,15020.30000,4825
2020.11.05,20:00,15020.30000,15071.30000,14853.30000,14920.30000,3169
2020.11.05,21:00,14918.30000,15103.30000,14883.30000,15102.30000,3566
2020.11.05,22:00,15103.30000,15134.30000,15010.30000,15058.30000,2695
2020.11.05,23:00,15055.30000,15226.30000,15055.30000,15196.30000,2945
2020.11.06,01:00,15510.30000,15706.30000,15420.30000,15552.30000,8798
2020.11.06,02:00,15551.30000,15872.30000,15351.30000,15795.30000,9174
2020.11.06,03:00,15795.30000,15872.30000,15685.30000,15721.30000,7277
2020.11.06,04:00,15715.30000,15827.30000,15499.30000,15619.30000,8030
2020.11.06,05:00,15619.30000,15655.30000,15394.30000,15401.30000,6390
2020.11.06,06:00,15400.30000,15552.30000,15393.30000,15518.30000,4709
2020.11.06,07:00,15518.30000,15671.30000,15465.30000,15602.30000,3291
2020.11.06,08:00,15598.30000,15710.30000,15598.30000,15642.30000,2521
2020.11.06,09:00,15641.30000,15736.30000,15625.30000,15700.30000,2310
2020.11.06,10:00,15700.30000,15703.30000,15426.30000,15444.30000,4264
2020.11.06,11:00,15444.30000,15508.30000,15251.30000,15385.30000,4596
2020.11.06,12:00,15375.30000,15635.30000,15369.30000,15570.30000,3750
2020.11.06,13:00,15570.30000,15571.30000,15404.30000,15549.30000,3751
2020.11.06,14:00,15550.30000,15550.30000,15345.30000,15437.30000,3939
2020.11.06,15:00,15436.30000,15680.30000,15422.30000,15659.30000,4640
2020.11.06,16:00,15659.30000,15664.30000,15345.30000,15429.30000,5260
2020.11.06,17:00,15429.30000,15487.30000,15345.30000,15387.30000,3456
2020.11.06,18:00,15386.30000,15514.30000,15383.30000,15472.30000,3841
2020.11.06,19:00,15470.30000,15532.30000,15432.30000,15435.30000,3272
2020.11.06,20:00,15435.30000,15493.30000,15393.30000,15429.30000,2310
2020.11.06,21:00,15429.30000,15484.30000,15372.30000,15402.30000,2488
2020.11.06,22:00,15403.30000,15504.30000,15163.30000,15457.30000,5455
2020.11.06,23:00,15458.30000,15591.30000,15428.30000,15506.30000,4603
2020.11.09,01:00,15508.30000,15526.30000,15463.30000,15485.30000,3457
2020.11.09,02:00,15485.30000,15584.30000,15411.30000,15549.30000,3106
2020.11.09,03:00,15549.30000,15592.30000,15483.30000,15510.30000,3289
2020.11.09,04:00,15510.30000,15558.30000,15455.30000,15465.30000,2033
2020.11.09,05:00,15465.30000,15468.30000,15382.30000,15439.30000,2348
2020.11.09,06:00,15437.30000,15437.30000,15360.30000,15381.30000,1588
2020.11.09,07:00,15380.30000,15495.30000,15339.30000,15477.30000,1776
2020.11.09,08:00,15476.30000,15476.30000,15365.30000,15386.30000,1027
2020.11.09,09:00,15385.30000,15448.30000,15296.30000,15315.30000,2194
2020.11.09,10:00,15315.30000,15422.30000,15167.30000,15405.30000,3735
2020.11.09,11:00,15405.30000,15462.30000,15389.30000,15411.30000,2471
2020.11.09,12:00,15411.30000,15496.30000,15411.30000,15479.30000,1976
2020.11.09,13:00,15479.30000,15828.30000,15460.30000,15785.30000,2390
2020.11.09,14:00,15785.30000,15795.30000,15436.30000,15560.30000,7171
2020.11.09,15:00,15560.30000,15576.30000,15140.30000,15285.30000,9097
2020.11.09,16:00,15280.30000,15387.30000,15030.30000,15080.30000,6027
2020.11.09,17:00,15080.30000,15160.30000,14965.30000,15012.30000,10336
2020.11.09,18:00,15010.30000,15140.30000,14826.30000,15122.30000,8869
2020.11.09,19:00,15121.30000,15228.30000,15071.30000,15223.30000,3686
2020.11.09,20:00,15223.30000,15313.30000,15160.30000,15313.30000,3686
2020.11.09,21:00,15313.30000,15441.30000,15261.30000,15353.30000,4062
2020.11.09,22:00,15353.30000,15481.30000,15338.30000,15359.30000,3001
2020.11.09,23:00,15360.30000,15419.30000,15310.30000,15368.30000,1633
2020.11.10,01:00,15233.30000,15340.30000,15218.30000,15321.30000,3399
2020.11.10,02:00,15321.30000,15334.30000,15166.30000,15293.30000,3709
2020.11.10,03:00,15293.30000,15384.30000,15259.30000,15383.30000,1953
2020.11.10,04:00,15382.30000,15417.30000,15338.30000,15339.30000,1808
2020.11.10,05:00,15340.30000,15353.30000,15262.30000,15333.30000,2361
2020.11.10,06:00,15331.30000,15409.30000,15319.30000,15377.30000,1988
2020.11.10,07:00,15379.30000,15434.30000,15312.30000,15353.30000,2556
2020.11.10,08:00,15353.30000,15384.30000,15248.30000,15272.30000,2723
2020.11.10,09:00,15272.30000,15321.30000,15239.30000,15267.30000,1979
2020.11.10,10:00,15267.30000,15458.30000,15252.30000,15364.30000,3363
2020.11.10,11:00,15364.30000,15442.30000,15364.30000,15384.30000,1934
2020.11.10,12:00,15384.30000,15424.30000,15305.30000,15310.30000,2300
2020.11.10,13:00,15306.30000,15319.30000,15162.30000,15270.30000,2432
2020.11.10,14:00,15270.30000,15383.30000,15213.30000,15285.30000,2238
2020.11.10,15:00,15285.30000,15307.30000,15164.30000,15295.30000,2361
2020.11.10,16:00,15294.30000,15303.30000,15133.30000,15212.30000,2879
2020.11.10,17:00,15210.30000,15245.30000,15062.30000,15154.30000,2538
2020.11.10,18:00,15154.30000,15270.30000,15096.30000,15232.30000,2928
2020.11.10,19:00,15230.30000,15313.30000,15225.30000,15300.30000,1177
2020.11.10,20:00,15300.30000,15301.30000,15177.30000,15265.30000,1121
2020.11.10,21:00,15265.30000,15338.30000,15265.30000,15301.30000,1024
2020.11.10,22:00,15295.30000,15328.30000,15273.30000,15278.30000,1224
2020.11.10,23:00,15278.30000,15372.30000,15278.30000,15372.30000,661
2020.11.11,01:00,15365.30000,15369.30000,15274.30000,15296.30000,882
2020.11.11,02:00,15296.30000,15509.30000,15277.30000,15478.30000,2979
2020.11.11,03:00,15480.30000,15500.30000,15421.30000,15451.30000,1974
2020.11.11,04:00,15450.30000,15457.30000,15358.30000,15400.30000,1705
2020.11.11,05:00,15401.30000,15453.30000,15383.30000,15415.30000,1777
2020.11.11,06:00,15415.30000,15452.30000,15337.30000,15370.30000,1166
2020.11.11,07:00,15370.30000,15399.30000,15336.30000,15366.30000,981
2020.11.11,08:00,15366.30000,15413.30000,15353.30000,15355.30000,842
2020.11.11,09:00,15355.30000,15412.30000,15355.30000,15406.30000,955
2020.11.11,10:00,15406.30000,15438.30000,15385.30000,15398.30000,1159
2020.11.11,11:00,15398.30000,15459.30000,15386.30000,15420.30000,1117
2020.11.11,12:00,15420.30000,15583.30000,15420.30000,15583.30000,1299
2020.11.11,13:00,15583.30000,15681.30000,15510.30000,15588.30000,3124
2020.11.11,14:00,15579.30000,15658.30000,15536.30000,15632.30000,1661
2020.11.11,15:00,15632.30000,15707.30000,15543.30000,15554.30000,2445
2020.11.11,16:00,15554.30000,15643.30000,15536.30000,15636.30000,1344
2020.11.11,17:00,15635.30000,15684.30000,15591.30000,15665.30000,1346
2020.11.11,18:00,15665.30000,15848.30000,15634.30000,15757.30000,3849
2020.11.11,19:00,15757.30000,15924.30000,15737.30000,15861.30000,4089
2020.11.11,20:00,15861.30000,15965.30000,15769.30000,15804.30000,4565
2020.11.11,21:00,15804.30000,15865.30000,15745.30000,15803.30000,3010
2020.11.11,22:00,15807.30000,15821.30000,15586.30000,15724.30000,4229
2020.11.11,23:00,15725.30000,15820.30000,15636.30000,15819.30000,2285
2020.11.12,01:00,15791.30000,15792.30000,15686.30000,15694.30000,1633
2020.11.12,02:00,15692.30000,15718.30000,15445.30000,15624.30000,4148
2020.11.12,03:00,15621.30000,15659.30000,15595.30000,15654.30000,1780
2020.11.12,04:00,15652.30000,15674.30000,15611.30000,15632.30000,708
2020.11.12,05:00,15631.30000,15685.30000,15615.30000,15650.30000,1052
2020.11.12,06:00,15648.30000,15681.30000,15604.30000,15666.30000,664
2020.11.12,07:00,15664.30000,15790.30000,15660.30000,15763.30000,2365
2020.11.12,08:00,15763.30000,15859.30000,15746.30000,15804.30000,1846
2020.11.12,09:00,15803.30000,15933.30000,15785.30000,15867.30000,1458
2020.11.12,10:00,15867.30000,15934.30000,15796.30000,15806.30000,2084
2020.11.12,11:00,15806.30000,16077.30000,15806.30000,16047.30000,2915
2020.11.12,12:00,16047.30000,16139.30000,15660.30000,15696.30000,8145
2020.11.12,13:00,15695.30000,15804.30000,15635.30000,15755.30000,2817
2020.11.12,14:00,15752.30000,15930.30000,15739.30000,15887.30000,2370
2020.11.12,15:00,15886.30000,16011.30000,15819.30000,15986.30000,3433
2020.11.12,16:00,15983.30000,16073.30000,15837.30000,15979.30000,6983
2020.11.12,17:00,15978.30000,16137.30000,15941.30000,16118.30000,5336
2020.11.12,18:00,16118.30000,16140.30000,15959.30000,16119.30000,5878
2020.11.12,19:00,16119.30000,16167.30000,15933.30000,15940.30000,6486
2020.11.12,20:00,15935.30000,16105.30000,15874.30000,16091.30000,4730
2020.11.12,21:00,16091.30000,16100.30000,15988.30000,16060.30000,2405
2020.11.12,22:00,16060.30000,16139.30000,16033.30000,16131.30000,2052
2020.11.12,23:00,16131.30000,16174.30000,16102.30000,16130.30000,2306
2020.11.13,01:00,16204.30000,16309.30000,16160.30000,16277.30000,3560
2020.11.13,02:00,16274.30000,16405.30000,16212.30000,16365.30000,2747
2020.11.13,03:00,16365.30000,16465.30000,16313.50000,16418.30000,1253
2020.11.13,04:00,16418.30000,16462.30000,16349.30000,16392.30000,1856
2020.11.13,05:00,16392.30000,16451.30000,16355.30000,16425.30000,2291
2020.11.13,06:00,16425.30000,16439.30000,16368.30000,16395.30000,2145
2020.11.13,07:00,16394.30000,16397.30000,16188.30000,16228.30000,5557
2020.11.13,08:00,16230.30000,16327.30000,16214.30000,16305.30000,2230
2020.11.13,09:00,16304.30000,16304.30000,16183.30000,16247.30000,2093
2020.11.13,10:00,16243.30000,16258.30000,16137.30000,16244.30000,3022
2020.11.13,11:00,16243.30000,16342.30000,16211.30000,16319.30000,1383
2020.11.13,12:00,16317.30000,16334.30000,16150.30000,16195.30000,2180
2020.11.13,13:00,16187.30000,16217.30000,16006.00000,16197.30000,1764
2020.11.13,14:00,16197.30000,16284.30000,16180.30000,16229.30000,1601
2020.11.13,15:00,16229.30000,16275.30000,16183.30000,16221.30000,2008
2020.11.13,16:00,16221.30000,16260.30000,16108.30000,16187.30000,3012
2020.11.13,17:00,16187.30000,16195.30000,16060.30000,16077.30000,2540
2020.11.13,18:00,16078.30000,16184.30000,15959.30000,16168.30000,3266
2020.11.13,19:00,16167.30000,16238.30000,16110.30000,16237.30000,2324
2020.11.13,20:00,16237.30000,16261.30000,16209.30000,16235.30000,1392
2020.11.13,21:00,16235.30000,16278.30000,16224.30000,16272.30000,605
